JobTitle,Company,Location,Summary,Salary,PostDate,JobUrl
Senior .Net Developer,"Junk King Franchise Systems, LLC","Burlingame, CA","You develop back-end components, connect the application with other web services, and assist front-end developers by ensuring their work integrates with the…",,30+ days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQYeaUQ7qG2N07LefHdZ5UuiHOHCn1T6Sj1gYH1q4wv5JB_zOpT7852dyB7OZsm1l_sWSE81O63zU_tRChkoN-JXv9UDzjQa-WnCxiU_WO3QC5JofwOmKS-sQik2AzEJtskK-e73-qHR1Mgva5W3NlZJelwQaPqf-QbN7KcCzVJSWE9pPioW-xXao3vEg5UYlGKyH9jDaNjTeCrJwRs6_Wni3HfBjW3VEMyNR3jixhIA8YYUMadeYr-YVD6itvwii228J3oNFpP0TF7juD_9J1_7dP3eqVImEfemadH2VrD49Oqob2OPMy5Oyyk6WNja0_aDqpedGQ3i-fCIZNCxWTz3KUGDHrVpsPQYlz3RRrr-_qJ8bhUB7DnhPFYh1k6b5CzgpUXTDeVw6BqANmHM6bBTWgE1Gs_8ZmpDTk3aRQKLAvGzWNNLp0wYX8sakCZ2iZh4gTfxu2OOP3IMjUkOOns3DcrRgB-hI=&p=15&fvj=1&vjs=3
Software Engineer and Scientist,"GenNext Technologies, Inc.","Half Moon Bay, CA","3 - 5 years in commercial software development preferred.
The successful candidate will demonstrate the highest degree of professionalism while interact ing…",,4 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPx0uOX7XrdMnimu65pjLNldQjObqdUfhNNPtL_n3TTRlqfchhls4i7CBgn81gaqS9CgfZ8yH4byxn24RwP35bxbGW7UsNNoT9u0KxwioLakBn0nuf3VWUQLqLsGQTvaA7BGKLCCu8GMyzDT-58PEbHz4eFDRAAKRFBI0RVjGszdlNzjyf-VA-gCt_3szUEgJakNGDXlsszHnFGqB80et3Iw-AXeW4nF60JjwzoCG89CL1yA7-0No3MIlpCfPd_s3uk7fkjOXtGPETcLdPA-ov_qIxHCSSLzCCEtn-T-QH8kgOdTzRTe8d7gpIAXLazd0XWZYLwVdCDZZBLTQTleOyuKQSvCs7-fveWqh9LdTH2Ia0nu4Fiex5nlMlizR1ZfTtRYSBoGlOSZcwcoZM-92VqRRQyuPExaUj9pzmf4EuzrpdHQkXryBKLCFuvhz3rjc5SFuMKpi7hbumYylIohkpoPtc1zaObqVD9LUu6AdI9A==&p=16&fvj=1&vjs=3
Software Engineer- Integrations,Cornershop by Uber,"San Francisco, CA","Able to talk and reach agreements with the technical teams of other companies.
Able to connect Cornershop with other systems in various ways: REST APIs, SFTP,…",,10 days ago,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CDg2PyOvLM5WFHaY3mOgSqyeWxPLwD-9Oy4oGnHKxnHHt5PZ_0nJxm6iUq4Pn7RzmLTwx9B_e9bbreOf0kobpk5h691_JgKD-NtJlNpY5B7UFbHvT7hj7cX50BGTVODTsjBBtPypNTvtvex8bJzZ6KvtT4lFi-6cGAH0Ygm4ee_LaUtDyVd7BckmBCprOL1dsWT0oPQiyw2GzEzebo7qfxPyWkbSm2OuAG7--yrTgpKlUmXnQCnukTz6Na8i8YQZPT15xZEEwwUVDWzHKlssJIPLHpNklJesJUDRuhkZiQLNdbIHOlFlpurAd_UJT7z74Oshmw2Hbk0htPQGoGBRDeFmL4MQN2vTG5L8SDZMiPzmH9hz3mM-LFECNn8bJf2kYaWk1hPRh4bF-ZtuSM02crvfunOwFLlyiF8pzj0fV9MLCxewZVhyKRVb13BDdAvy5L2BEpJ2tp23aaXMfidqtm-mOZVIcKjRXaZarSfNI5OQ==&p=17&fvj=1&vjs=3
Software Engineer (Backend),Extend,"San Francisco, CA","3+ years of experience in software development primarily on the Backend.
Extend is modernizing the $100 billion-per year extended warranty and protection plan…",,30+ days ago,https://www.indeed.com/rc/clk?jk=764263ad426417e0&fccid=d28b18be62aeef28&vjs=3
Associate Game Designer (Contract),Jam City,"San Francisco, CA","Unlimited Vacation, Paid Sick Days, Kin Care & Holidays*.
100% Covered Medical and Company-Sponsored Dental & Vision (Plans Vary)*.",,28 days ago,https://www.indeed.com/rc/clk?jk=b9c051264fb91881&fccid=92938f0e989918d3&vjs=3
Front End Developer,Momentum Solar,"San Francisco, CA","3+ Year of software development experience.
Lead significant technical initiatives involving cross-functional teams.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ce9ad59adb76ff19&fccid=1b2d52cdce494bfa&vjs=3
Software Engineering Intern - Cloud Observability (Summer 2021),Splunk,"San Francisco, CA","You will design, develop, code and test software systems, or applications for software improvements and new products.
Familiarity with CI/CD concepts is a plus.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ad152304666aa700&fccid=aef928e89977f7f0&vjs=3
Remote .Net Developer,Hash Technologies,"San Francisco, CA","Our client in the health care industry is seeking several .
C# or VB.net (preferably both).
Team Foundation version control and Git.",,3 days ago,https://www.indeed.com/company/Hash-Technologies/jobs/Remote-Net-Developer-a0ac8e295f4a4b84?fccid=7c5db915f3edb312&vjs=3
Web/Front-End Software Engineer,Hello Network,"San Francisco, CA","You have a Computer Science degree, are adept at HTML5/CSS and JavaScript, and have been building complex and beautiful web applications for at least three…",,30+ days ago,https://www.indeed.com/rc/clk?jk=4cc6a9617eed8934&fccid=455d74b6ae277ed7&vjs=3
Shopify Developer,Spiral Scout,"San Francisco, CA","Work with customer requirements and turn them into fully functioning websites;
Work with the design team and provided mockups;
Paid vacation (25 calendar days);",,30+ days ago,https://www.indeed.com/rc/clk?jk=f81a1d7c2361bd05&fccid=26f49b326987da28&vjs=3
Android Software Engineer,Microsoft,"San Francisco, CA","A total of 3+ years of experience building and shipping software at scale.
Knowledge of object-oriented software development, algorithms and data structures.",,30+ days ago,https://www.indeed.com/rc/clk?jk=0b687c1f9cd40c18&fccid=734cb5a01ee60f80&vjs=3
Full-Stack Web Developer (Entry-Level),Plexuss,"Walnut Creek, CA","Design, develop, test, deploy, maintain, and improve software across the stack.
Full-stack development with technology using, ReactJS, Redux, etc.",,Today,https://www.indeed.com/rc/clk?jk=3a14c43f2370652e&fccid=c24519818b42ffc8&vjs=3
Science Research Software Intern,Dolby,"San Francisco, CA","This is a junior software engineering role, which requires strong software development skills, knowledge of machine learning and deep learning, rapid…",,30+ days ago,https://www.indeed.com/rc/clk?jk=365091e577b5c37f&fccid=5dd80d97ea739284&vjs=3
"Software Engineer, Quality",eBay Inc.,"San Francisco, CA","Work with engineers, team leads, managers to help developing innovative testing solutions that meet market needs with respect to functionality, performance,…",,3 days ago,https://www.indeed.com/rc/clk?jk=269bec94aad10461&fccid=ccf155b8e5eb4bf8&vjs=3
"Software Development Engineer, Full Stack","Twitch Interactive, Inc.","San Francisco, CA","A degree in Computer Science, a related Engineering discipline, or equivalent experience.
3+ years experience working on large-scale JavaScript applications.",,30+ days ago,https://www.indeed.com/rc/clk?jk=22f1f3a171ed8f72&fccid=fe2d21eef233e94a&vjs=3
Senior Flutter Developer - Remote |LATAM|,BairesDev,"Martinez, CA","Work with a team of developers to build and deploy Flutter apps, work in the development environment maintenance, and technical detailing.",,2 days ago,https://www.indeed.com/rc/clk?jk=cb7c3525c4331d64&fccid=29707109e86166e5&vjs=3
Senior Golang Developer - Remote |LATAM|,BairesDev,"Martinez, CA","6+ years of experience working as a developer.
These developers will face numerous technical challenges, so they must use current technologies, get involved in…",,2 days ago,https://www.indeed.com/rc/clk?jk=494224d12027811d&fccid=29707109e86166e5&vjs=3
Software Engineering Manager,Facebook,"Menlo Park, CA","Work effectively cross-functionally to drive change and influence product and process decisions.
Help to shape thinking around designing scalable products and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=bdbeb59500220fda&fccid=1639254ea84748b5&vjs=3
"Facebook Reality Labs, Firmware Engineer, (Menlo Park)",Facebook,"Menlo Park, CA","Experience with system software on embedded devices.
5+ years experience with driver and board-level system software development.",,Just posted,https://www.indeed.com/rc/clk?jk=4eefb4e72dcb0793&fccid=1639254ea84748b5&vjs=3
Robotics Software Engineer,ConSol Partners,"Redwood City, CA","Solid data structures, algorithms and software design.
GPU software frameworks (CUDA, OpenCL).
Excellent compensation packages (inc. base, bonus, benefits &…",,Today,https://www.indeed.com/rc/clk?jk=cd6eb5ab662ce532&fccid=94692e7d72a57902&vjs=3
"Software Engineer, Video/Multimedia (Reality Labs)",Facebook,"Menlo Park, CA","Experience with software codecs (OpenH264/x264/x265/libvpx).
Building multimedia processing pipelines, including container parsing, format support, codecs,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=c3423cfb42dd1c5d&fccid=1639254ea84748b5&vjs=3
Senior Solidity Developer - Remote |LATAM|,BairesDev,"Martinez, CA","Lead the development of smart contracts and the performance of blockchain integration with existing applications.
Working experience in DevOps environments.",,2 days ago,https://www.indeed.com/rc/clk?jk=54d99fc5a67f0789&fccid=29707109e86166e5&vjs=3
Senior Software Engineer IV (Visa Crypto Program),Visa,"Foster City, CA","Full-stack software development experience a plus.
Be a member of a highly skilled team seeking systematic approaches to improve engineering productivity,…",,8 days ago,https://www.indeed.com/rc/clk?jk=77f4dae01bcb8ac3&fccid=a3f737e511d9fc8c&vjs=3
Software Engineer,"Digital Foundry, Inc.","Tiburon, CA","Build software solutions where the problem is often ill defined.
You will help Digital Foundry plan, build, and maintain highly visible custom software for…",,16 days ago,https://www.indeed.com/rc/clk?jk=cb43bebe1d469f6c&fccid=81d6feff86debee6&vjs=3
Staff Front End Engineer,Bolt,"San Francisco, CA",The Buying Experience (BX) team based out of San Francisco is responsible for systems that handle all necessary functions to buy products online.,,7 days ago,https://www.indeed.com/rc/clk?jk=04ee109254867e50&fccid=2472edbe03e34796&vjs=3
"Senior Software Engineer-VM Team ( JIT Compilers, Runtime, and Performance Optimization)",Twitter,"San Francisco, CA","You enjoy working deep in the internals of a mature language runtime, and solving unfamiliar performance problems with highly multi-threaded software on large,…",,9 days ago,https://www.indeed.com/rc/clk?jk=037dd286699c0aba&fccid=7a3824693ee1074b&vjs=3
Software Engineer,Adyen,"San Francisco, CA","Collaborate across teams and time zones to make things happen, review code and be open to feedback.
Familiar with a complex, high-performance platform.",,14 days ago,https://www.indeed.com/rc/clk?jk=17d49610d2408f3d&fccid=b5c24474d328dbc6&vjs=3
"Sr. Software Engineer, Reliability (Agents of Webapp) - Developer Productivity",Slack,"San Francisco, CA","Deploying, operating and debugging software on Linux at scale.
This team has an operational responsibility in addition to being a software development team.",,30+ days ago,https://www.indeed.com/rc/clk?jk=66fb537951de372a&fccid=8d0ce3817d129779&vjs=3
Senior Backend Software Development Engineer,Zillow Group,"San Francisco, CA","Zillow seeks to give customers certainty and control when buying and selling their home.
In this role you will be designing and developing systems that power…",,27 days ago,https://www.indeed.com/rc/clk?jk=bd1f6caae6812bb3&fccid=913e1b259c8d65e2&vjs=3
Senior Kafka Developer - Remote |LATAM|,BairesDev,"Martinez, CA","Develop, enhance, and maintain web applications.
Design the best approach suited for data movement from different sources using Kafka.",,2 days ago,https://www.indeed.com/rc/clk?jk=2e7170ededf6bbe8&fccid=29707109e86166e5&vjs=3
Infrastructure Software Engineer,Rigetti Computing,"Berkeley, CA","Only applicants eligible to receive export-controlled items, software, technology, and information will be considered for this position.",,1 day ago,https://www.indeed.com/company/Rigetti-Computing/jobs/Infrastructure-Software-Engineer-08b8f76dc515a5e7?fccid=15a3ac8804a45827&vjs=3
Senior Hyperledger Fabric Developer - Remote |LATAM|,BairesDev,"Martinez, CA","These developers will face numerous technical challenges, so they must use current technologies, get involved in the mobile world, web applications, devices,…",,2 days ago,https://www.indeed.com/rc/clk?jk=1fdbbf4afe4adbf3&fccid=29707109e86166e5&vjs=3
Senior Software Engineer - Notifications,Snowflake,"San Mateo, CA","Innovate and build highly secured and reliable software that is used by customers and internal teams.
Architect and drive the visions for our Notification story…",,30+ days ago,https://www.indeed.com/rc/clk?jk=119764f7c8ced495&fccid=04a37cb60fd02dd3&vjs=3
Android Developer - Kotlin | RxJava,Braintrust,"San Francisco, CA","JOB TYPE: Freelance, Contract Position - No agencies (See notes below).
ESTIMATED DURATION: 40Hrs/Week - Long Term, 6-month project.",,2 days ago,https://www.indeed.com/rc/clk?jk=c0752ee3be4c1943&fccid=cffd065f9ff9e672&vjs=3
Staff Software Engineer - iOS Foundations & Performance,Discord,"San Francisco, CA",We use React Native to speed up our development by sharing code with our web app and empowering web engineers to build their projects on all platforms- freeing…,,30+ days ago,https://www.indeed.com/rc/clk?jk=c956ff00bf23dbbe&fccid=f2ab4689def17626&vjs=3
Server-Side Software Engineer – ACS - Education,Apple,"San Francisco, CA","Expertise with Java, including core Java, concurrency, non-blocking IO, gRPC/protocol buffers, performance tuning, and so forth.",,30+ days ago,https://www.indeed.com/rc/clk?jk=7387c9b56ebde82a&fccid=c1099851e9794854&vjs=3
C++ SDK Software Engineer - Player & Developer Experience Platform,Electronic Arts,"Redwood City, CA","Experience with software design principles.
Passion for good workflows and well designed software..
Provide technical assistance and resolve integration issues…",,30+ days ago,https://www.indeed.com/rc/clk?jk=04c02a439f05b4bf&fccid=617d7f961cfcf54a&vjs=3
Software Engineer (Telepresence),Ambassador Labs,"San Francisco, CA","You and your team will use GitHub issues and ZenHub to track and plan the work, Figma for UI design, CircleCI for continuous integration, Docker Hub for the…",,Active 4 days ago,"https://www.indeed.com/company/Datawire,-Inc./jobs/Software-Engineer-7a61f571eb49c09c?fccid=3c4e108030bbc850&vjs=3"
Software Engineer II – Plan Book Allocate,Gap Inc.,"San Francisco, CA","Bachelor's degree in computer science or equivalent experience and 5+ years of software development experience.
Medical, dental, vision and life insurance.*.",,30+ days ago,https://www.indeed.com/rc/clk?jk=2c731f8b74b43929&fccid=76644a33987f2488&vjs=3
Software Engineer Intern (Unpaid & Immediate),Jasper,"San Francisco, CA","You will be one of the early Full-Stack engineers at Jasper, and as such, you will have broad ownership of building the platform that people will use to start…",,30+ days ago,https://www.indeed.com/company/Brave-Health./jobs/Software-Engineer-Intern-3b49b22fbd71f209?fccid=e039cb1d99809c81&vjs=3
"Software Engineer, Android",Facebook,"San Francisco, CA","2+ years of object-oriented software development experience.
Build reusable Android software components for interfacing with our back-end platforms.",,30+ days ago,https://www.indeed.com/rc/clk?jk=6d784cc019faebe8&fccid=1639254ea84748b5&vjs=3
Software Engineer (Full-Stack),Finrise,"Burlingame, CA","You’ve thought about the current healthcare experience; whether it’s signing up for health insurance, helping a loved one navigate affordability, finding the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=a067e6099e08000b&fccid=8e766de34b635e9e&vjs=3
iOS Developer,NTT DATA Services,"San Francisco, CA","5+ years of iOS Development experience.
4+ years of Swift development experience.
Bachelor's Degree or equivalent experience required.",,10 days ago,https://www.indeed.com/rc/clk?jk=2478c5f6717dd82c&fccid=ac38a400acc8fe73&vjs=3
Scientific Programmer,University of California San Francisco,"San Francisco, CA","We focus on unmet software needs for basic and applied biomedical research using highly trained and talented staff, with excellent interdisciplinary knowledge…",,4 days ago,https://www.indeed.com/rc/clk?jk=6ad4f320b1ec1283&fccid=2a341562d64c7cdb&vjs=3
Software Engineer — Full-Stack,0x,"San Francisco, CA","Create and improve the suite of tools that enable the entire 0x ecosystem to interact with the 0x protocol.
Own entire features from specification to shipping.",,30+ days ago,https://www.indeed.com/rc/clk?jk=ba1ac84f1d4d72d0&fccid=39ce61b8fafdd960&vjs=3
"Software Developer, Backend Infrastructure",AVA ROAD,"San Francisco, CA","Develop and maintain a complex and scalable API for serving data to a large number of users.
Create fail-safe archiving tools for real-time data collection and…",,30+ days ago,https://www.indeed.com/rc/clk?jk=c3258924658d4888&fccid=3060fe883232b138&vjs=3
Software Engineer (Java),Nerdify,"San Francisco, CA","Work in a team of developers, share ideas to solve complex and challenging business problems.
Tuning application code and assisting team members in reviewing…",,30+ days ago,https://www.indeed.com/rc/clk?jk=4cd7bdcf620fcd8b&fccid=aeed878f21b92a40&vjs=3
Software Engineer (Alfabet Developer),Wells Fargo,"San Leandro, CA","5+ years of software engineering experience.
Experience using Business Intelligence or related Analytics software products.
3+ years of Alfabet experience.",,4 days ago,https://www.indeed.com/rc/clk?jk=42f8b48152802893&fccid=78bbcd26e39621f5&vjs=3
Software Optimization Compiler Engineer,Mythic-AI,"San Francisco Bay Area, CA","Mythic's platform delivers the power of desktop GPU in a single low-power chip, supporting inference for large deep neural networks.",,30+ days ago,https://www.indeed.com/rc/clk?jk=3a72baf76d48baa5&fccid=f4ff41ef5bdc5d70&vjs=3
Mid Level Full Stack Software Engineer (Remote),Swiftly,"San Francisco, CA","6+ years of combined experience in software engineering.
Provide input on and help us build software that aligns with the architectural vision of our Javascript…",,6 days ago,https://www.indeed.com/rc/clk?jk=6159ce02e0a7cc5a&fccid=807f5e2015618bb2&vjs=3
"Software Engineer, Insights",Benchling,"San Francisco, CA","Have 5+ years of experience in software engineering.
Build software with a product-first approach.
Our engineering team is comprised of the Applications Team,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=ea3e3552db8389b4&fccid=1689dcf5e32857b8&vjs=3
Software engineer: Control plane,Oxide Computer Company,"Emeryville, CA",Drive our device security by extending the verified boot chain from early boot to all the software running on Oxide systems.,,30+ days ago,https://www.indeed.com/rc/clk?jk=6806193cfb351b76&fccid=78fc32d909bd4f0b&vjs=3
"Software Engineer, Full Stack",Notion,"San Francisco, CA","You'll work with others to build new product features from start to finish: through conception, research, implementation, and maintenance.",,30+ days ago,https://www.indeed.com/rc/clk?jk=8b42bfc2d289e353&fccid=b6a22a06e345134a&vjs=3
Sr. Software Engineer - Engineering Effectiveness (Code Review),Twitter,"San Francisco, CA","Experience supporting developer productivity tools.
Propose innovative solutions and projects to improve developer’s experience and contribute to the team…",,14 days ago,https://www.indeed.com/rc/clk?jk=d35a3d524383f795&fccid=7a3824693ee1074b&vjs=3
"Software Engineer, Mobile",Blend Labs,"San Francisco, CA","Blend helps lenders maximize their digital agility.
We’re building tools to improve the way they work, so they can provide an excellent customer experience for…",,30+ days ago,https://www.indeed.com/rc/clk?jk=c72408318ceade57&fccid=c0222312b34b096a&vjs=3
Front-end Developer,Softvision - North America,"San Francisco, CA","We marry design and engineering language in ways that produce impactful and memorable experience journeys.
Develop new user-facing features using React.js.",,12 days ago,https://www.indeed.com/rc/clk?jk=c18453d5bf613b61&fccid=fdecc94562ee0d71&vjs=3
Software Engineer,"Ironclad, Inc.","San Francisco, CA","At least 3+ years industry experience working as a software engineer shipping product.
The process for making a contract happen isn’t that different from the…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5c2ca154a3c1a5b8&fccid=93d7b1a61e6d6bd9&vjs=3
Software Engineer - Replication,Delphix,"San Francisco Bay Area, CA","3 to 5 years of experience in software engineering.
With Delphix, companies can ship software, migrate to the cloud, and unlock the power of AI in less time,…",,30+ days ago,https://www.indeed.com/rc/clk?jk=72bfc8e25ad77d3e&fccid=ee8610e30dfa5c06&vjs=3
Software Engineer,"Proterra, Inc.","Burlingame, CA","Working knowledge of various platforms and software languages such as Unix, Java, SQL and JavaScript needed to build a SaaS and IoT application platform.",,30+ days ago,https://www.indeed.com/rc/clk?jk=97b88a0f86c9adb7&fccid=7d111165d3207c4f&vjs=3
Software Engineer - Product,Facebook,"San Francisco, CA","Full stack web/mobile application development with a variety of coding languages.
Create consumer products and features using internal programming language Hack…",,30+ days ago,https://www.indeed.com/rc/clk?jk=5385f323932774fd&fccid=1639254ea84748b5&vjs=3
Full-Stack Engineer,Workstream,"San Francisco, CA","Proficient in Ruby and Rails.
Proficient in principles of web development.
Knowledge of ReactJS, Redux, and related tools.",,6 days ago,https://www.indeed.com/rc/clk?jk=b08ba66712ea6be0&fccid=030ecadfeed48cfa&vjs=3
"Software Engineer, Backend, 7+ Years Experience - San Francisco",Snapchat,"San Francisco, CA","Working from our San Francisco Office, you’ll collaborate across engineering teams to build some of the most scalable, Tier-0 services at Snap such as our…",,29 days ago,https://www.indeed.com/rc/clk?jk=9ff7249a58c27403&fccid=f368300325e8e8bc&vjs=3
